id,text,audio,speaker_id,split,human_label,expected_issue,human_note
aishell_BAC009S0002W0416,但她应该还没准备好,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0416.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0417,关咏荷还称在当地要野外如厕,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0417.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0418,更被昆虫吓到傻了环境好震撼,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0418.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0419,自己以往拍剧对于野外如厕都习惯了,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0419.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0420,但却被这次路途中加油站的厕所吓到,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0420.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0421,因为布满了昆虫,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0421.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0422,如果带女儿去可能吓死她,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0422.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0423,黄毅清见女儿后首度感谢黄奕娱乐频道,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0423.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0424,黄奕前夫黄毅清将出书记录与女儿的成长故事,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0424.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0425,搜狐娱乐讯九月十六日消息,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0425.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0426,据台湾媒体报道,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0426.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0427,三十九岁的关颖女儿已三个多月大,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0427.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0428,女儿直挺挺地被她抱着,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0428.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0429,肉肉身材可爱爆表,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0429.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0430,中新网六月二日电据台湾中国时报即时消息,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0430.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0431,西夏区农科所小学门口发生一起交通事故,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0431.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0432,一辆无牌照的二轮摩托车与一名五岁小孩发生碰撞,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0432.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0433,孩子被送往医院抢救无效后死亡,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0433.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0434,事故原因正在进一步调查之中,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0434.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0435,五岁智障儿走失三百天母亲曾放弃寻找悔恨不已,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0435.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0436,五岁男孩下身被烧伤称玩伴拿油汽淋他并点燃裤子,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0436.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0437,五岁男孩下身被烧伤,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0437.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0438,警方在事发现场进行调查取证照片来自网络,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0438.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0439,五岁男孩患白血病扛过十三次化疗期待早点上学,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0439.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0440,记者蔡君彦许文俊摄影本报讯我想上学,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0440.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0441,一脸不情愿地埋怨道,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0441.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0442,妈妈崔女士强装笑脸安慰他,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0442.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0443,走出病房后却忍不住哗哗的眼泪,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0443.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0444,孩子患白血病三年多来,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0444.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0445,她原本盼着孩子恢复后今秋能顺利入学,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0445.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0446,没想到却等来了病情复发的消息,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0446.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0447,五岁男孩背负宝剑负气出走因祖母逗了他一句,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0447.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0448,本报记者陈雷本报通讯员周德峰,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0448.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0449,五岁男童从八楼坠下砸到楼下轿车,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0449.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0450,男童坠下时先砸到了这辆车,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0450.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0451,五岁男童出门玩耍掉入排污管道溺亡,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0451.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0452,据说孩子是在这附近不见的,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0452.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0453,五岁男童医院看牙两小时后身亡,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0453.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0454,鹏鹏的家人再次来到医院,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0454.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0455,与院方协商赔偿问题,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0455.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0456,妈妈带着鹏鹏前往顺义区首儿李娇儿童医院口腔科看病,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0456.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0457,本以为只是一次普通换药,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0457.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0458,没想到鹏鹏竟在治疗中意外身亡,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0458.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0459,五岁男童台风天失踪三天后找到可惜已命丧溪流,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0459.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0460,从八月九日十九时到八月十二日上午十时,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0460.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0461,小叮当失联整整六十三个小时,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0461.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0462,小叮当的父母亲友,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0462.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0463,没有一个人不希望孩子能平安回家,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0463.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0464,但是不幸最终还是发生了,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0464.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0465,台州仙居警方在当地一处溪流里找到一具男童尸体,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0465.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0466,五岁男童在幼儿园内摔成九级伤残院方选择沉默,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0466.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0467,新文化讯记者王跃如果时间能够倒流,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0467.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0468,我宁可把孩子留在身边照顾,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0468.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0469,不送去幼儿园看着左臂依旧缠着绷带,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0469.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0470,医疗鉴定结果为九级伤残的宝贝儿子,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0470.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0471,林女士心中痛悔莫名幼儿园里男童左臂摔骨折,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0471.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0472,五岁男童家门口玩耍时失踪疑被陌生女子拐走,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0472.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0473,警方悬赏五万奖励提供线索者,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0473.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0474,五岁男童每天只喝可乐不喝水十四颗牙齿齐根烂掉,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0474.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0475,二十八颗牙齿八颗烂得只剩牙根,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0475.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0476,五岁男孩不仅吃饭成了难题,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0476.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0477,现在就连说话都不清楚了,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0477.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0478,这是我当牙科医生三十年来,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0478.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0479,碰到的最惨不忍睹的牙齿,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0479.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0480,晚上喝了牛奶不刷牙,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0480.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0481,这是最伤牙的两个坏习惯,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0481.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0482,五岁男童活泼健康遭邻居嫉妒被拐走掐死,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0482.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0483,七月二十六日早上九点,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0483.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0484,记者从河南新乡市公安局获悉,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0484.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0485,备受社会关注的新乡小冀镇五岁男孩王明涵失踪案告破,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0485.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0486,新乡小冀镇五岁男孩王明涵在家门口神秘失踪,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0486.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0487,牵动了全国观众和网友的心,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0487.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0488,经新乡市县两级公安机关连续十七个昼夜强力攻坚,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0488.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0489,于七月二十五日夜成功侦破该案,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0489.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0490,犯罪嫌疑人李某某已归案,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0490.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0491,失踪儿童王明涵不幸遇害,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0491.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0492,孩子遗体在李某某家院花池内挖出,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0492.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0493,嫌疑人李某某是涵涵家邻居,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0493.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0494,五岁男童肝癌晚期医生忠告六种零食有毒,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0494.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0002W0495,一般人都以为是中老年人才会得的癌症,data/external/aishell/wav/train/S0002/train/S0002/BAC009S0002W0495.wav,S0002,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0121,这些高净值人士都是上述房企海外项目的潜在客群,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0121.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0122,多家在海外开发项目的房企负责人也表示,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0122.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0123,他们项目锁定的主要客户群就是有海外置业需求的华人,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0123.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0124,同策咨询研究部总监张宏伟认为,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0124.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0125,国外大多数发达经济在复苏,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0125.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0126,房地产仍然处于价值低估阶段,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0126.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0127,国内房企买地开发项目刚好处于抄底的阶段,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0127.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0128,市场周期的特征决定品牌房企继续积极布局海外市场,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0128.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0129,部分大型房企的全国化布局基本完成,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0129.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0130,从战略布局角度需要国际化,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0130.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0131,因此业务上也会逐步实现海外与国内的二八原则,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0131.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0132,房地产开启互联网元年,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0132.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0133,在这个互联网的时代,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0133.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0134,任何一个企业的创新之路都绕不开它,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0134.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0135,截至二零一四年十月份,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0135.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0136,中国移动互联网用户已达到八点七四亿,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0136.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0137,这个庞大的市场用户量吸引着每一个传统行业向其靠近,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0137.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0138,包括传统的房地产企业,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0138.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0139,被称为房地产行业的互联网,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0139.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0140,几乎每家房企的老板都在谈如何互联,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0140.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0141,无论是营销方式变革,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0141.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0142,甚至在房企未来战略布局中,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0142.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0143,怎么完成传统房企与互联网融合落地都是其研究的大事,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0143.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0144,纵观所有房企触网的动作,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0144.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0145,目前尚未形成一个成熟的运营模式,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0145.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0146,从营销端口切入以零二零模式卖房,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0146.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0147,似乎是房企目前得到的能最快最直接产生效果的合作,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0147.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0148,这对房企的意义确实不小,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0148.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0149,变革营销方式增加营销节点的同时,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0149.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0150,运营资源的时代到来,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0150.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0151,我们看到前有马云对赌王健林,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0151.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0152,后有万科淘宝合作卖房,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0152.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0153,双十一和双十二来了,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0153.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0154,在这个电商狂欢的营销节点上,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0154.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0155,传统房企的身影越来越多,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0155.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0156,纷纷跨界试水互联网营销大战,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0156.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0157,抢食双十一市场蛋糕,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0157.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0158,房子开始论小时卖了,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0158.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0159,在天猫开辟双十一购房专区,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0159.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0160,联合线上线下十大商家搭建了乐透联盟平台,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0160.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0161,一举推出一千套优惠房源,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0161.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0162,实现近四十三亿元销售额,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0162.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0163,远洋地产价值二十五亿元房产众筹引发大量关注,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0163.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0164,很大程度上来自市场的压力,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0164.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0165,推动了房企开始在营销模式上思变,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0165.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0166,正如一位触网营销的操盘手所说,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0166.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0167,房企跨界触网营销等实质上都是在打抢客户大战,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0167.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0168,房企可以整合各界资源,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0168.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0169,因为房地产行业本身长期性重资产复杂化的属性,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0169.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0170,互联网要像改造其它行业一样改造房地产业,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0170.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0171,但这不影响房企触网日记的延续,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0171.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0172,万达集团与腾讯百度成立零二零业务平台,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0172.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0173,三个土豪声称要打造全球最大零二零电商公司,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0173.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0174,总投资达两百亿元,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0174.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0175,发现一个女孩子的裙子很漂亮,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0175.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0176,拍个照片就知道是万达哪家店卖的,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0176.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0177,就知道万达院线几点放映这场电影,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0177.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
aishell_BAC009S0003W0178,可以完成选座和支付,data/external/aishell/wav/train/S0003/train/S0003/BAC009S0003W0178.wav,S0003,train,native,,Imported from AISHELL-style Mandarin read speech.
